date,city,timezone,electricity_demand_mw
2024-10-07,Chicago,Mountain,220290
2024-10-07,Chicago,Pacific,220346
2024-10-06,Boston,Arizona,50250
2024-10-06,Boston,Central,50293
2024-10-06,Boston,Eastern,50339
2024-10-06,Boston,Mountain,50265
2024-10-06,Boston,Pacific,50250
2024-10-06,Chicago,Arizona,213989
2024-10-06,Chicago,Central,216965
2024-10-06,Chicago,Eastern,218668
2024-10-06,Chicago,Mountain,215379
2024-10-06,Chicago,Pacific,213989
2024-10-05,Boston,Arizona,52414
2024-10-05,Boston,Central,52612
2024-10-05,Boston,Eastern,52711
2024-10-05,Boston,Mountain,52510
2024-10-05,Boston,Pacific,52414
2024-10-05,Chicago,Arizona,231167
2024-10-05,Chicago,Central,229167
2024-10-05,Chicago,Eastern,228053
2024-10-05,Chicago,Mountain,230227
2024-10-05,Chicago,Pacific,231167
2024-10-04,Boston,Arizona,57696
2024-10-04,Boston,Central,57632
2024-10-04,Boston,Eastern,57598
2024-10-04,Boston,Mountain,57661
2024-10-04,Boston,Pacific,57696
2024-10-04,Chicago,Arizona,233647
2024-10-04,Chicago,Central,234119
2024-10-04,Chicago,Eastern,234455
2024-10-04,Chicago,Mountain,233845
2024-10-04,Chicago,Pacific,233647
2024-10-03,Boston,Arizona,57506
2024-10-03,Boston,Central,57464
2024-10-03,Boston,Eastern,57434
2024-10-03,Boston,Mountain,57493
2024-10-03,Boston,Pacific,57506
2024-10-03,Chicago,Arizona,235539
2024-10-03,Chicago,Central,234707
2024-10-03,Chicago,Eastern,234250
2024-10-03,Chicago,Mountain,235157
2024-10-03,Chicago,Pacific,235539
2024-10-02,Boston,Arizona,57307
2024-10-02,Boston,Central,57346
2024-10-02,Boston,Eastern,57363
2024-10-02,Boston,Mountain,57324
2024-10-02,Boston,Pacific,57307
2024-10-02,Chicago,Arizona,227796
2024-10-02,Chicago,Central,227866
2024-10-02,Chicago,Eastern,227883
2024-10-02,Chicago,Mountain,227836
2024-10-02,Chicago,Pacific,227796
2024-10-01,Boston,Arizona,58054
2024-10-01,Boston,Central,58094
2024-10-01,Boston,Eastern,58125
2024-10-01,Boston,Mountain,58076
2024-10-01,Boston,Pacific,58054
2024-10-01,Chicago,Arizona,239611
2024-10-01,Chicago,Central,242041
2024-10-01,Chicago,Eastern,243509
2024-10-01,Chicago,Mountain,240766
2024-10-01,Chicago,Pacific,239611
2024-09-30,Boston,Arizona,58317
2024-09-30,Boston,Central,58235
2024-09-30,Boston,Eastern,58184
2024-09-30,Boston,Mountain,58280
2024-09-30,Boston,Pacific,58317
2024-09-30,Chicago,Arizona,270150
2024-09-30,Chicago,Central,269183
2024-09-30,Chicago,Eastern,268487
2024-09-30,Chicago,Mountain,269734
2024-09-30,Chicago,Pacific,270150
2024-09-29,Boston,Arizona,53507
2024-09-29,Boston,Central,53650
2024-09-29,Boston,Eastern,53737
2024-09-29,Boston,Mountain,53570
2024-09-29,Boston,Pacific,53507
2024-09-29,Chicago,Arizona,227342
2024-09-29,Chicago,Central,227105
2024-09-29,Chicago,Eastern,226923
2024-09-29,Chicago,Mountain,227215
2024-09-29,Chicago,Pacific,227342
2024-09-28,Boston,Arizona,54632
2024-09-28,Boston,Central,54786
2024-09-28,Boston,Eastern,54875
2024-09-28,Boston,Mountain,54704
2024-09-28,Boston,Pacific,54632
2024-09-28,Chicago,Arizona,227338
2024-09-28,Chicago,Central,227614
2024-09-28,Chicago,Eastern,227835
2024-09-28,Chicago,Mountain,227444
2024-09-28,Chicago,Pacific,227338
2024-09-27,Boston,Arizona,60910
2024-09-27,Boston,Central,60928
2024-09-27,Boston,Eastern,60919
2024-09-27,Boston,Mountain,60929
2024-09-27,Boston,Pacific,60910
2024-09-27,Chicago,Arizona,243999
2024-09-27,Chicago,Central,244029
2024-09-27,Chicago,Eastern,244091
2024-09-27,Chicago,Mountain,244008
2024-09-27,Chicago,Pacific,243999
2024-09-26,Boston,Arizona,60927
2024-09-26,Boston,Central,60705
2024-09-26,Boston,Eastern,60580
2024-09-26,Boston,Mountain,60820
2024-09-26,Boston,Pacific,60927
2024-09-26,Chicago,Arizona,248670
2024-09-26,Chicago,Central,247908
2024-09-26,Chicago,Eastern,247535
2024-09-26,Chicago,Mountain,248301
2024-09-26,Chicago,Pacific,248670
2024-09-25,Boston,Arizona,57657
2024-09-25,Boston,Central,57567
2024-09-25,Boston,Eastern,57519
2024-09-25,Boston,Mountain,57614
2024-09-25,Boston,Pacific,57657
2024-09-25,Chicago,Arizona,244202
2024-09-25,Chicago,Central,244171
2024-09-25,Chicago,Eastern,244092
2024-09-25,Chicago,Mountain,244198
2024-09-25,Chicago,Pacific,244202
2024-09-24,Boston,Arizona,56727
2024-09-24,Boston,Central,56752
2024-09-24,Boston,Eastern,56763
2024-09-24,Boston,Mountain,56736
2024-09-24,Boston,Pacific,56727
2024-09-24,Chicago,Arizona,243767
2024-09-24,Chicago,Central,244057
2024-09-24,Chicago,Eastern,244108
2024-09-24,Chicago,Mountain,243937
2024-09-24,Chicago,Pacific,243767
2024-09-23,Boston,Arizona,57274
2024-09-23,Boston,Central,57236
2024-09-23,Boston,Eastern,57210
2024-09-23,Boston,Mountain,57254
2024-09-23,Boston,Pacific,57274
2024-09-23,Chicago,Arizona,239422
2024-09-23,Chicago,Central,239496
2024-09-23,Chicago,Eastern,239657
2024-09-23,Chicago,Mountain,239431
2024-09-23,Chicago,Pacific,239422
2024-09-22,Boston,Arizona,52529
2024-09-22,Boston,Central,52585
2024-09-22,Boston,Eastern,52630
2024-09-22,Boston,Mountain,52552
2024-09-22,Boston,Pacific,52529
2024-09-22,Chicago,Arizona,243664
2024-09-22,Chicago,Central,246734
2024-09-22,Chicago,Eastern,248560
2024-09-22,Chicago,Mountain,245121
2024-09-22,Chicago,Pacific,243664
2024-09-21,Boston,Arizona,54507
2024-09-21,Boston,Central,54675
2024-09-21,Boston,Eastern,54763
2024-09-21,Boston,Mountain,54589
2024-09-21,Boston,Pacific,54507
2024-09-21,Chicago,Arizona,286374
2024-09-21,Chicago,Central,286345
2024-09-21,Chicago,Eastern,286505
2024-09-21,Chicago,Mountain,286273
2024-09-21,Chicago,Pacific,286374
2024-09-20,Boston,Arizona,61308
2024-09-20,Boston,Central,61783
2024-09-20,Boston,Eastern,62040
2024-09-20,Boston,Mountain,61543
2024-09-20,Boston,Pacific,61308
2024-09-20,Chicago,Arizona,312585
2024-09-20,Chicago,Central,312872
2024-09-20,Chicago,Eastern,312954
2024-09-20,Chicago,Mountain,312777
2024-09-20,Chicago,Pacific,312585
2024-09-19,Boston,Arizona,65478
2024-09-19,Boston,Central,65412
2024-09-19,Boston,Eastern,65374
2024-09-19,Boston,Mountain,65448
2024-09-19,Boston,Pacific,65478
2024-09-19,Chicago,Arizona,301494
2024-09-19,Chicago,Central,300329
2024-09-19,Chicago,Eastern,299646
2024-09-19,Chicago,Mountain,300919
2024-09-19,Chicago,Pacific,301494
2024-09-18,Boston,Arizona,64614
2024-09-18,Boston,Central,64525
2024-09-18,Boston,Eastern,64505
2024-09-18,Boston,Mountain,64563
2024-09-18,Boston,Pacific,64614
2024-09-18,Chicago,Arizona,288567
2024-09-18,Chicago,Central,288247
2024-09-18,Chicago,Eastern,288072
2024-09-18,Chicago,Mountain,288426
2024-09-18,Chicago,Pacific,288567
2024-09-17,Boston,Arizona,64177
2024-09-17,Boston,Central,64055
2024-09-17,Boston,Eastern,63993
2024-09-17,Boston,Mountain,64114
2024-09-17,Boston,Pacific,64177
2024-09-17,Chicago,Arizona,287864
2024-09-17,Chicago,Central,288224
2024-09-17,Chicago,Eastern,288481
2024-09-17,Chicago,Mountain,288022
2024-09-17,Chicago,Pacific,287864
2024-09-16,Boston,Arizona,63005
2024-09-16,Boston,Central,62870
2024-09-16,Boston,Eastern,62792
2024-09-16,Boston,Mountain,62945
2024-09-16,Boston,Pacific,63005
2024-09-16,Chicago,Arizona,300843
2024-09-16,Chicago,Central,301186
2024-09-16,Chicago,Eastern,301358
2024-09-16,Chicago,Mountain,301014
2024-09-16,Chicago,Pacific,300843
2024-09-15,Boston,Arizona,59158
2024-09-15,Boston,Central,59468
2024-09-15,Boston,Eastern,59627
2024-09-15,Boston,Mountain,59300
2024-09-15,Boston,Pacific,59158
2024-09-15,Chicago,Arizona,283396
2024-09-15,Chicago,Central,284109
2024-09-15,Chicago,Eastern,284422
2024-09-15,Chicago,Mountain,283716
2024-09-15,Chicago,Pacific,283396
2024-09-14,Boston,Arizona,62944
2024-09-14,Boston,Central,63130
2024-09-14,Boston,Eastern,63249
2024-09-14,Boston,Mountain,63037
2024-09-14,Boston,Pacific,62944
2024-09-14,Chicago,Arizona,288267
2024-09-14,Chicago,Central,287858
2024-09-14,Chicago,Eastern,287715
2024-09-14,Chicago,Mountain,288080
2024-09-14,Chicago,Pacific,288267
2024-09-13,Boston,Arizona,67494
2024-09-13,Boston,Central,67167
2024-09-13,Boston,Eastern,66986
2024-09-13,Boston,Mountain,67340
2024-09-13,Boston,Pacific,67494
2024-09-13,Chicago,Arizona,294350
2024-09-13,Chicago,Central,294537
2024-09-13,Chicago,Eastern,294565
2024-09-13,Chicago,Mountain,294478
2024-09-13,Chicago,Pacific,294350
2024-09-12,Boston,Arizona,63215
2024-09-12,Boston,Central,63019
2024-09-12,Boston,Eastern,62908
2024-09-12,Boston,Mountain,63119
2024-09-12,Boston,Pacific,63215
2024-09-12,Chicago,Arizona,292688
2024-09-12,Chicago,Central,291285
2024-09-12,Chicago,Eastern,290591
2024-09-12,Chicago,Mountain,291997
2024-09-12,Chicago,Pacific,292688
2024-09-11,Boston,Arizona,59714
2024-09-11,Boston,Central,59633
2024-09-11,Boston,Eastern,59604
2024-09-11,Boston,Mountain,59670
2024-09-11,Boston,Pacific,59714
2024-09-11,Chicago,Arizona,276034
2024-09-11,Chicago,Central,275226
2024-09-11,Chicago,Eastern,274684
2024-09-11,Chicago,Mountain,275639
2024-09-11,Chicago,Pacific,276034
2024-09-10,Boston,Arizona,60870
2024-09-10,Boston,Central,60935
2024-09-10,Boston,Eastern,60937
2024-09-10,Boston,Mountain,60911
2024-09-10,Boston,Pacific,60870
2024-09-10,Chicago,Arizona,259792
2024-09-10,Chicago,Central,259385
2024-09-10,Chicago,Eastern,259169
2024-09-10,Chicago,Mountain,259623
2024-09-10,Chicago,Pacific,259792
2024-09-09,Boston,Arizona,58545
2024-09-09,Boston,Central,58298
2024-09-09,Boston,Eastern,58155
2024-09-09,Boston,Mountain,58427
2024-09-09,Boston,Pacific,58545
2024-09-09,Chicago,Arizona,249270
2024-09-09,Chicago,Central,247394
2024-09-09,Chicago,Eastern,246107
2024-09-09,Chicago,Mountain,248442
2024-09-09,Chicago,Pacific,249270
2024-09-08,Boston,Arizona,52314
2024-09-08,Boston,Central,52589
2024-09-08,Boston,Eastern,52762
2024-09-08,Boston,Mountain,52435
2024-09-08,Boston,Pacific,52314
2024-09-08,Chicago,Arizona,199447
2024-09-08,Chicago,Central,198979
2024-09-08,Chicago,Eastern,198737
2024-09-08,Chicago,Mountain,199207
2024-09-08,Chicago,Pacific,199447
2024-09-07,Boston,Arizona,58518
2024-09-07,Boston,Central,58779
2024-09-07,Boston,Eastern,58914
2024-09-07,Boston,Mountain,58652
2024-09-07,Boston,Pacific,58518
2024-09-07,Chicago,Arizona,201665
2024-09-07,Chicago,Central,202744
2024-09-07,Chicago,Eastern,203548
2024-09-07,Chicago,Mountain,202106
2024-09-07,Chicago,Pacific,201665
2024-09-06,Boston,Arizona,63682
2024-09-06,Boston,Central,63567
2024-09-06,Boston,Eastern,63501
2024-09-06,Boston,Mountain,63627
2024-09-06,Boston,Pacific,63682
2024-09-06,Chicago,Arizona,251111
2024-09-06,Chicago,Central,255662
2024-09-06,Chicago,Eastern,258359
2024-09-06,Chicago,Mountain,253278
2024-09-06,Chicago,Pacific,251111
2024-09-05,Boston,Arizona,62208
2024-09-05,Boston,Central,62208
2024-09-05,Boston,Eastern,62224
2024-09-05,Boston,Mountain,62207
2024-09-05,Boston,Pacific,62208
2024-09-05,Chicago,Arizona,302615
2024-09-05,Chicago,Central,300613
2024-09-05,Chicago,Eastern,299317
2024-09-05,Chicago,Mountain,301681
2024-09-05,Chicago,Pacific,302615
2024-09-04,Boston,Arizona,62389
2024-09-04,Boston,Central,62153
2024-09-04,Boston,Eastern,62013
2024-09-04,Boston,Mountain,62275
2024-09-04,Boston,Pacific,62389
2024-09-04,Chicago,Arizona,268730
2024-09-04,Chicago,Central,267466
2024-09-04,Chicago,Eastern,266734
2024-09-04,Chicago,Mountain,268133
2024-09-04,Chicago,Pacific,268730
2024-09-03,Boston,Arizona,58738
2024-09-03,Boston,Central,58749
2024-09-03,Boston,Eastern,58781
2024-09-03,Boston,Mountain,58738
2024-09-03,Boston,Pacific,58738
2024-09-03,Chicago,Arizona,251080
2024-09-03,Chicago,Central,249540
2024-09-03,Chicago,Eastern,248655
2024-09-03,Chicago,Mountain,250349
2024-09-03,Chicago,Pacific,251080
2024-09-02,Boston,Arizona,62434
2024-09-02,Boston,Central,63609
2024-09-02,Boston,Eastern,64233
2024-09-02,Boston,Mountain,62999
2024-09-02,Boston,Pacific,62434
2024-09-02,Chicago,Arizona,224145
2024-09-02,Chicago,Central,225108
2024-09-02,Chicago,Eastern,225609
2024-09-02,Chicago,Mountain,224617
2024-09-02,Chicago,Pacific,224145
2024-09-01,Boston,Arizona,70371
2024-09-01,Boston,Central,70002
2024-09-01,Boston,Eastern,69757
2024-09-01,Boston,Mountain,70214
2024-09-01,Boston,Pacific,70371
2024-09-01,Chicago,Arizona,244515
2024-09-01,Chicago,Central,247013
2024-09-01,Chicago,Eastern,248511
2024-09-01,Chicago,Mountain,245694
2024-09-01,Chicago,Pacific,244515
2024-08-31,Boston,Arizona,61389
2024-08-31,Boston,Central,60791
2024-08-31,Boston,Eastern,60488
2024-08-31,Boston,Mountain,61091
2024-08-31,Boston,Pacific,61389
2024-08-31,Chicago,Arizona,278182
2024-08-31,Chicago,Central,279696
2024-08-31,Chicago,Eastern,280727
2024-08-31,Chicago,Mountain,278820
2024-08-31,Chicago,Pacific,278182
2024-08-30,Boston,Arizona,59999
2024-08-30,Boston,Central,59950
2024-08-30,Boston,Eastern,59943
2024-08-30,Boston,Mountain,59965
2024-08-30,Boston,Pacific,59999
2024-08-30,Chicago,Arizona,326155
2024-08-30,Chicago,Central,328986
2024-08-30,Chicago,Eastern,330222
2024-08-30,Chicago,Mountain,327708
2024-08-30,Chicago,Pacific,326155
2024-08-29,Boston,Arizona,63939
2024-08-29,Boston,Central,64618
2024-08-29,Boston,Eastern,65039
2024-08-29,Boston,Mountain,64265
2024-08-29,Boston,Pacific,63939
2024-08-29,Chicago,Arizona,340213
2024-08-29,Chicago,Central,339216
2024-08-29,Chicago,Eastern,338806
2024-08-29,Chicago,Mountain,339649
2024-08-29,Chicago,Pacific,340213
2024-08-28,Boston,Arizona,80997
2024-08-28,Boston,Central,81222
2024-08-28,Boston,Eastern,81295
2024-08-28,Boston,Mountain,81114
2024-08-28,Boston,Pacific,80997
2024-08-28,Chicago,Arizona,342288
2024-08-28,Chicago,Central,345406
2024-08-28,Chicago,Eastern,347129
2024-08-28,Chicago,Mountain,343756
2024-08-28,Chicago,Pacific,342288
2024-08-27,Boston,Arizona,73262
2024-08-27,Boston,Central,72912
2024-08-27,Boston,Eastern,72700
2024-08-27,Boston,Mountain,73097
2024-08-27,Boston,Pacific,73262
2024-08-27,Chicago,Arizona,405924
2024-08-27,Chicago,Central,408657
2024-08-27,Chicago,Eastern,410202
2024-08-27,Chicago,Mountain,407258
2024-08-27,Chicago,Pacific,405924
2024-08-26,Boston,Arizona,70886
2024-08-26,Boston,Central,70933
2024-08-26,Boston,Eastern,70961
2024-08-26,Boston,Mountain,70911
2024-08-26,Boston,Pacific,70886
2024-08-26,Chicago,Arizona,395949
2024-08-26,Chicago,Central,392080
2024-08-26,Chicago,Eastern,389797
2024-08-26,Chicago,Mountain,394121
2024-08-26,Chicago,Pacific,395949
2024-08-25,Boston,Arizona,64512
2024-08-25,Boston,Central,64312
2024-08-25,Boston,Eastern,64212
2024-08-25,Boston,Mountain,64407
2024-08-25,Boston,Pacific,64512
2024-08-25,Chicago,Arizona,332088
2024-08-25,Chicago,Central,329717
2024-08-25,Chicago,Eastern,328501
2024-08-25,Chicago,Mountain,330922
2024-08-25,Chicago,Pacific,332088
2024-08-24,Boston,Arizona,62434
2024-08-24,Boston,Central,62276
2024-08-24,Boston,Eastern,62196
2024-08-24,Boston,Mountain,62357
2024-08-24,Boston,Pacific,62434
2024-08-24,Chicago,Arizona,296454
2024-08-24,Chicago,Central,292946
2024-08-24,Chicago,Eastern,291051
2024-08-24,Chicago,Mountain,294711
2024-08-24,Chicago,Pacific,296454
2024-08-23,Boston,Arizona,63543
2024-08-23,Boston,Central,63343
2024-08-23,Boston,Eastern,63237
2024-08-23,Boston,Mountain,63449
2024-08-23,Boston,Pacific,63543
2024-08-23,Chicago,Arizona,271386
2024-08-23,Chicago,Central,270522
2024-08-23,Chicago,Eastern,270015
2024-08-23,Chicago,Mountain,271013
2024-08-23,Chicago,Pacific,271386
2024-08-22,Boston,Arizona,60094
2024-08-22,Boston,Central,59970
2024-08-22,Boston,Eastern,59902
2024-08-22,Boston,Mountain,60031
2024-08-22,Boston,Pacific,60094
2024-08-22,Chicago,Arizona,257430
2024-08-22,Chicago,Central,256609
2024-08-22,Chicago,Eastern,256087
2024-08-22,Chicago,Mountain,257036
2024-08-22,Chicago,Pacific,257430
2024-08-21,Boston,Arizona,59638
2024-08-21,Boston,Central,59625
2024-08-21,Boston,Eastern,59611
2024-08-21,Boston,Mountain,59635
2024-08-21,Boston,Pacific,59638
2024-08-21,Chicago,Arizona,249096
2024-08-21,Chicago,Central,248931
2024-08-21,Chicago,Eastern,248821
2024-08-21,Chicago,Mountain,249016
2024-08-21,Chicago,Pacific,249096
2024-08-20,Boston,Arizona,61405
2024-08-20,Boston,Central,62184
2024-08-20,Boston,Eastern,62661
2024-08-20,Boston,Mountain,61751
2024-08-20,Boston,Pacific,61405
2024-08-20,Chicago,Arizona,249723
2024-08-20,Chicago,Central,250869
2024-08-20,Chicago,Eastern,251564
2024-08-20,Chicago,Mountain,250260
2024-08-20,Chicago,Pacific,249723
2024-08-19,Boston,Arizona,73042
2024-08-19,Boston,Central,72948
2024-08-19,Boston,Eastern,72786
2024-08-19,Boston,Mountain,73047
2024-08-19,Boston,Pacific,73042
2024-08-19,Chicago,Arizona,269798
2024-08-19,Chicago,Central,270263
2024-08-19,Chicago,Eastern,270477
2024-08-19,Chicago,Mountain,270009
2024-08-19,Chicago,Pacific,269798
2024-08-18,Boston,Arizona,62084
2024-08-18,Boston,Central,61890
2024-08-18,Boston,Eastern,61830
2024-08-18,Boston,Mountain,61979
2024-08-18,Boston,Pacific,62084
2024-08-18,Chicago,Arizona,254482
2024-08-18,Chicago,Central,255431
2024-08-18,Chicago,Eastern,255986
2024-08-18,Chicago,Mountain,254975
2024-08-18,Chicago,Pacific,254482
2024-08-17,Boston,Arizona,61490
2024-08-17,Boston,Central,61521
2024-08-17,Boston,Eastern,61538
2024-08-17,Boston,Mountain,61499
2024-08-17,Boston,Pacific,61490
2024-08-17,Chicago,Arizona,278035
2024-08-17,Chicago,Central,279626
2024-08-17,Chicago,Eastern,280640
2024-08-17,Chicago,Mountain,278795
2024-08-17,Chicago,Pacific,278035
2024-08-16,Boston,Arizona,67026
2024-08-16,Boston,Central,67117
2024-08-16,Boston,Eastern,67160
2024-08-16,Boston,Mountain,67074
2024-08-16,Boston,Pacific,67026
2024-08-16,Chicago,Arizona,319832
2024-08-16,Chicago,Central,319409
2024-08-16,Chicago,Eastern,318857
2024-08-16,Chicago,Mountain,319693
2024-08-16,Chicago,Pacific,319832
2024-08-15,Boston,Arizona,70501
2024-08-15,Boston,Central,70630
2024-08-15,Boston,Eastern,70738
2024-08-15,Boston,Mountain,70556
2024-08-15,Boston,Pacific,70501
2024-08-15,Chicago,Arizona,287091
2024-08-15,Chicago,Central,288425
2024-08-15,Chicago,Eastern,289382
2024-08-15,Chicago,Mountain,287676
2024-08-15,Chicago,Pacific,287091
2024-08-14,Boston,Arizona,71509
2024-08-14,Boston,Central,71447
2024-08-14,Boston,Eastern,71406
2024-08-14,Boston,Mountain,71475
2024-08-14,Boston,Pacific,71509
2024-08-14,Chicago,Arizona,316754
2024-08-14,Chicago,Central,315226
2024-08-14,Chicago,Eastern,314520
2024-08-14,Chicago,Mountain,315957
2024-08-14,Chicago,Pacific,316754
2024-08-13,Boston,Arizona,68494
2024-08-13,Boston,Central,68251
2024-08-13,Boston,Eastern,68121
2024-08-13,Boston,Mountain,68377
2024-08-13,Boston,Pacific,68494
2024-08-13,Chicago,Arizona,298634
2024-08-13,Chicago,Central,296958
2024-08-13,Chicago,Eastern,295961
2024-08-13,Chicago,Mountain,297862
2024-08-13,Chicago,Pacific,298634
2024-08-12,Boston,Arizona,67548
2024-08-12,Boston,Central,67839
2024-08-12,Boston,Eastern,68008
2024-08-12,Boston,Mountain,67686
2024-08-12,Boston,Pacific,67548
2024-08-12,Chicago,Arizona,271651
2024-08-12,Chicago,Central,270197
2024-08-12,Chicago,Eastern,269233
2024-08-12,Chicago,Mountain,270968
2024-08-12,Chicago,Pacific,271651
2024-08-11,Boston,Arizona,66789
2024-08-11,Boston,Central,67020
2024-08-11,Boston,Eastern,67140
2024-08-11,Boston,Mountain,66897
2024-08-11,Boston,Pacific,66789
2024-08-11,Chicago,Arizona,229457
2024-08-11,Chicago,Central,228522
2024-08-11,Chicago,Eastern,227953
2024-08-11,Chicago,Mountain,228975
2024-08-11,Chicago,Pacific,229457
2024-08-10,Boston,Arizona,77372
2024-08-10,Boston,Central,78293
2024-08-10,Boston,Eastern,78744
2024-08-10,Boston,Mountain,77833
2024-08-10,Boston,Pacific,77372
2024-08-10,Chicago,Arizona,224425
2024-08-10,Chicago,Central,225087
2024-08-10,Chicago,Eastern,225480
2024-08-10,Chicago,Mountain,224789
2024-08-10,Chicago,Pacific,224425
2024-08-09,Boston,Arizona,77675
2024-08-09,Boston,Central,76223
2024-08-09,Boston,Eastern,75430
2024-08-09,Boston,Mountain,76979
2024-08-09,Boston,Pacific,77675
2024-08-09,Chicago,Arizona,255124
2024-08-09,Chicago,Central,258699
2024-08-09,Chicago,Eastern,261174
2024-08-09,Chicago,Mountain,256671
2024-08-09,Chicago,Pacific,255124
2024-08-08,Boston,Arizona,63652
2024-08-08,Boston,Central,63509
2024-08-08,Boston,Eastern,63468
2024-08-08,Boston,Mountain,63572
2024-08-08,Boston,Pacific,63652
2024-08-08,Chicago,Arizona,300141
2024-08-08,Chicago,Central,298687
2024-08-08,Chicago,Eastern,297484
2024-08-08,Chicago,Mountain,299624
2024-08-08,Chicago,Pacific,300141
2024-08-07,Boston,Arizona,63873
2024-08-07,Boston,Central,64009
2024-08-07,Boston,Eastern,64103
2024-08-07,Boston,Mountain,63937
2024-08-07,Boston,Pacific,63873
2024-08-07,Chicago,Arizona,280691
2024-08-07,Chicago,Central,280326
2024-08-07,Chicago,Eastern,280072
2024-08-07,Chicago,Mountain,280511
2024-08-07,Chicago,Pacific,280691
2024-08-06,Boston,Arizona,71943
2024-08-06,Boston,Central,73492
2024-08-06,Boston,Eastern,74281
2024-08-06,Boston,Mountain,72709
2024-08-06,Boston,Pacific,71943
2024-08-06,Chicago,Arizona,283613
2024-08-06,Chicago,Central,287718
2024-08-06,Chicago,Eastern,290084
2024-08-06,Chicago,Mountain,285567
2024-08-06,Chicago,Pacific,283613
2024-08-05,Boston,Arizona,87537
2024-08-05,Boston,Central,87125
